epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,39378.5,1.43657,1.11308,1.13534,0.47278,0.38404,0.39235,0.23529,1.37684,1.06266,1.11386,0.004852,0.004852,0.004852
158,39630.1,1.43903,1.10885,1.12922,0.47239,0.38541,0.39247,0.23534,1.37634,1.06212,1.11367,0.004819,0.004819,0.004819
159,39880.0,1.43914,1.11378,1.13554,0.47198,0.38615,0.39256,0.23535,1.3763,1.06163,1.11357,0.004786,0.004786,0.004786
160,40131.6,1.42518,1.09627,1.13298,0.47283,0.38448,0.39289,0.2354,1.37622,1.06152,1.11344,0.004753,0.004753,0.004753
161,40383.5,1.43378,1.10744,1.13229,0.47159,0.38577,0.39307,0.23559,1.37582,1.06129,1.11332,0.00472,0.00472,0.00472
162,40634.9,1.43488,1.10923,1.12986,0.47431,0.38529,0.39316,0.23584,1.37571,1.06122,1.11324,0.004687,0.004687,0.004687
163,40886.9,1.43255,1.10424,1.13,0.47283,0.38578,0.39333,0.23583,1.37565,1.06089,1.11313,0.004654,0.004654,0.004654
164,41138.1,1.43207,1.10405,1.13213,0.47279,0.38555,0.39313,0.23572,1.37564,1.06083,1.1132,0.004621,0.004621,0.004621
165,41390.5,1.43359,1.10148,1.13152,0.47218,0.38577,0.39336,0.23587,1.37554,1.06063,1.11318,0.004588,0.004588,0.004588
166,41641.7,1.43408,1.10693,1.13471,0.47091,0.38649,0.39342,0.2357,1.37537,1.06082,1.1131,0.004555,0.004555,0.004555
167,41893.5,1.42245,1.09875,1.1324,0.46912,0.38735,0.39405,0.23608,1.3752,1.06023,1.11297,0.004522,0.004522,0.004522
168,42142.6,1.42646,1.10165,1.13061,0.47156,0.38621,0.39405,0.23627,1.37542,1.06024,1.11302,0.004489,0.004489,0.004489
169,42394.1,1.42732,1.09981,1.13056,0.47191,0.38769,0.39413,0.2363,1.37574,1.06037,1.11304,0.004456,0.004456,0.004456
170,42646.3,1.42772,1.09543,1.12778,0.47358,0.38682,0.39395,0.23623,1.37572,1.05995,1.11304,0.004423,0.004423,0.004423
171,42898.8,1.43215,1.0974,1.13344,0.47238,0.38829,0.39391,0.23649,1.37571,1.05995,1.11301,0.00439,0.00439,0.00439
172,43154.3,1.43063,1.09966,1.1315,0.47239,0.38874,0.39403,0.23653,1.37572,1.06005,1.11295,0.004357,0.004357,0.004357
173,43411.0,1.4273,1.0953,1.13275,0.47298,0.38891,0.39417,0.23664,1.37555,1.06013,1.11289,0.004324,0.004324,0.004324
174,43662.6,1.4254,1.09509,1.12922,0.47148,0.39031,0.3943,0.2369,1.37534,1.05951,1.11284,0.004291,0.004291,0.004291
175,43911.9,1.42672,1.091,1.12811,0.47168,0.38981,0.39419,0.23684,1.37567,1.05964,1.11279,0.004258,0.004258,0.004258
176,44154.1,1.41924,1.09422,1.13368,0.4725,0.38995,0.39443,0.23683,1.37552,1.05951,1.11279,0.004225,0.004225,0.004225
177,44405.0,1.426,1.09546,1.12952,0.47279,0.39009,0.39409,0.2368,1.37514,1.0595,1.11252,0.004192,0.004192,0.004192
178,44655.6,1.42305,1.08898,1.1275,0.47674,0.38793,0.39401,0.23664,1.37492,1.05902,1.11225,0.004159,0.004159,0.004159
179,44907.9,1.42877,1.09336,1.13143,0.4755,0.38897,0.3943,0.23682,1.3751,1.05864,1.11231,0.004126,0.004126,0.004126
180,45159.0,1.41937,1.08609,1.13064,0.4768,0.38742,0.39425,0.23698,1.37536,1.05859,1.11237,0.004093,0.004093,0.004093
181,45410.6,1.41777,1.08641,1.12869,0.47629,0.38686,0.39446,0.23704,1.37529,1.05847,1.11235,0.00406,0.00406,0.00406
182,45662.2,1.41844,1.08485,1.12621,0.4747,0.38841,0.39463,0.23711,1.37538,1.0586,1.1124,0.004027,0.004027,0.004027
183,45914.7,1.41586,1.08286,1.12892,0.47272,0.38867,0.39432,0.23719,1.37522,1.05853,1.11226,0.003994,0.003994,0.003994
184,46171.2,1.4094,1.07718,1.1267,0.47674,0.3873,0.39445,0.23718,1.37512,1.05826,1.1121,0.003961,0.003961,0.003961
185,46412.0,1.4144,1.08221,1.12521,0.47485,0.38753,0.39431,0.23731,1.37504,1.05788,1.11197,0.003928,0.003928,0.003928
186,46654.8,1.41781,1.07827,1.12768,0.47402,0.38714,0.39412,0.23724,1.37487,1.0579,1.11195,0.003895,0.003895,0.003895
